X,Y,Z,VX,VY,VZ,Size,Density
854.65718007583,139.68433097401,913.914741151277,-0.346071709674872,-0.113446159759116,7.79406416434063,0.339342315008168,6e-10
-321.664667862182,813.505888674949,-858.550921892081,4.1354911248905,3.04636737828332,-6.29962053266943,0.662209103985349,8e-10
903.935686594802,676.738292992486,-1454.04232134668,0.980208263708899,-6.70657077366363,-3.78333821297549,1.96396285898532,8e-12
-199.503346798983,33.9236704061798,-351.288326451382,1.42134835280638,1.25514541591376,6.59992601537982,0.435945716839187,2e-08
1117.08813601945,-1493.49164313548,-599.674068838369,-4.39864970730718,3.16253716658672,-4.69121888955031,0.721201129346166,2e-12
486.136061081386,-65.9550888851151,1246.67974928463,-3.4158315645859,6.7016691298013,-0.183617705277061,0.494543496981504,4e-10
-1661.20416992346,-556.721100468953,-213.957396271111,-0.596434851243754,6.01974189119391,5.34745619977597,0.719979567394197,1.5e-11
-357.587031866634,-714.847579127187,820.853399367637,-0.876239096134325,0.013342529578377,-7.20743595623056,0.955544606207527,1.5e-09
495.309556887718,-460.559621944733,-975.271013066491,-0.697456687276614,1.66500064247228,6.2739764760943,1.3147054886953,1e-09
142.819121055162,-5.3724072552296,789.380845042529,4.26198848497259,5.70518451590504,-2.74604439595844,0.157992354953998,2.4e-08
208.282891074619,906.053274632485,-728.340585413915,0.382518978449366,0.838608738922738,-7.04564103200493,1.69691318196415,1e-09
-1.9313210790749,18.0227906473777,-174.704827904095,-4.19080395027899,-5.4275270358675,-2.40511270918289,1.84884925781807,5e-10
780.851778963697,-957.23372953931,-1311.46179174349,1.47103148335744,0.942922863421949,7.26829688977935,0.500431659845966,1e-11
486.248352565903,651.603518654921,-1346.05509275534,1.93282828557237,-3.11309435500241,7.19766740768,1.19073389663432,8e-11
-256.309451431641,312.117637075363,-1914.85158270384,-0.424592409945166,-0.580196675621866,-6.69215768200705,0.941233643832043,2e-12
750.764260864846,181.946187217019,948.093579302122,4.37888869182014,-4.28013585133956,2.57287167533689,0.982296624023131,8e-10
65.1671415819807,-633.39668045029,-1134.43899323719,-1.09264763478003,-1.72937192085656,6.82753176067564,0.855340768779767,5e-10
232.70061914269,-144.359920391194,-110.017673117559,-6.80191905925474,-3.5600027984278,0.353695699889153,2.06420232564648,4e-09
57.353661001695,-2.88162503387772,-1066.32958471261,-3.09411666567381,-5.2121613621714,-5.74890030006502,1.56672539365125,3e-09
424.986254273517,-390.975656843411,707.537134547902,1.08668441179947,0.858809833824075,-8.56296598364099,0.215950649934832,1.2e-08
89.0448910759211,5.68410227962602,400.663899937098,5.97441986279241,2.19706685174053,-2.23397802051984,1.416200859975,2e-08
-482.792179003657,654.120954881691,857.244321784172,-4.94149030220216,1.7552392168067,-4.90611133956459,0.135223232907849,1e-09
225.658589292473,-561.135008921393,1287.16330017678,-0.524674140342833,-0.102561287688533,6.96461993025096,1.96970934811782,2.5e-10
-1210.1288820474,142.668294901123,-994.003662700994,-1.17336041266502,-0.633381188879999,-7.28296633447576,1.66721940021799,8e-11
-937.727460092227,740.21056853311,-828.012883748522,-6.22282565722171,0.0974241325714313,-2.95022556815183,0.22794503650842,2e-10
486.264601186637,27.5732759549952,-993.330414145658,0.491636396350196,2.41601514142757,-6.26192266044388,0.735379368352726,2e-09
287.615481781546,-685.353558726301,-168.798596267541,-2.56137287635398,-2.71052749526067,5.40899096059356,0.227726909502545,3.2e-08
484.056465650886,769.088627805726,-1238.00325303807,3.94373236562276,-3.6427423208196,-5.61153819190601,0.958484072811424,1e-10
-353.174116817981,134.705812795197,238.621550925928,6.32729310186063,-2.55927590453372,-2.84221201681614,0.673808040028665,2.8e-08
-48.1179354758094,121.663269701847,-554.283017282258,2.83126353709861,3.04341968751088,-5.05294323597903,1.02296363712289,4.8e-08
-301.214377966327,-216.093050048438,879.148426712845,-2.40936779012408,0.935189965662649,6.81786539032911,0.642198834470226,8e-09
-681.682753206608,1767.38185832482,328.816065387837,2.32086338663546,4.14804241407854,-5.72517891429562,0.144901924075333,4e-12
1208.22667778606,-716.899604617898,390.607254270619,-1.93790564094128,0.0376685623720094,-7.19349439945483,1.95510627591611,2e-10
-20.3869884847693,-5.26444304034068,1458.93734865877,-6.44891753208395,-1.80941241990663,-2.85185936518774,0.531996016217195,2e-10
12.6173076095163,12.6306582392061,1150.42774536599,0.329020837800129,0.411388028566356,8.21379099275435,0.740821430085083,1.5e-09
-34.6764594276247,85.3893209903232,1843.73753506427,5.03275318650792,0.852644077677596,4.34666581485041,1.76128032217566,8e-12
76.0064759819823,-829.428836107151,-1337.55048796542,6.52773389890703,1.1571668465429,2.52100273949786,0.102608965705851,8e-11
-43.8003188145542,-4.27755642648323,86.0804263056457,-1.18054319389937,6.89694629204693,-2.12409666006518,1.28565412845829,0
292.315165475763,59.7052012143833,1183.68472875115,3.88391991787047,-6.00530077846793,-0.544126695521249,0.712824021441669,8e-10
2.46771786419729,75.0141708471215,-438.250294148075,0.241026292649276,4.64170844834651,6.1231907720065,1.58682519381847,2.8e-08
108.146141744686,-13.8016996619128,358.447013071316,4.05233933055665,-4.46851083279143,4.86043012232368,0.160279691160802,1.2e-08
-268.446636895074,-1443.96071765691,-575.502307137616,5.08426435865709,0.228306337089141,-5.38179317459549,0.486971707164376,8e-11
26.5725074130768,-36.8496547105622,-247.64866529001,6.10975828648954,1.50706654112582,-3.47824165730208,0.39632611870784,2e-09
118.656074034382,-156.237217314198,-405.46361834202,-0.734160238236862,4.70146913876921,-5.78436389571107,2.03475948390856,2.8e-08
-197.005027157037,1705.90973433457,1017.0822128899,-2.96918254358525,3.3655550646615,-4.99573175653997,0.40803455246475,0
-69.7675261278348,-7.68793631590289,-408.146346503301,4.67458636231192,4.50642155109764,1.68223192452508,2.00369570950847,2e-08
31.4042097409451,-194.076818148,-575.355588474796,0.395814637309874,-0.103515648099796,7.80017526594424,0.250505267240957,5e-08
-53.985975386111,-24.6264804680237,-639.993430819407,1.57124471168628,2.31802857795026,6.52274159447776,0.637623660614918,4.8e-08
-668.480053836238,-584.800820234919,212.505034446402,0.274093365719268,0.0599500782166513,7.42444997047373,0.897540894180911,1.2e-08
-239.527805486618,476.305035432088,-1887.81334210721,0.48315016019268,-2.60890096304899,-6.63876604128,0.888824214851876,2e-12
-1599.28675994611,815.748534754844,190.341808321856,5.00544524158922,3.42834734852992,-4.27603384814482,1.56692063348035,1e-11
-203.146056236141,-131.924607149238,227.952941488804,0.907004509463593,0.379099859812738,-6.9255800213886,0.466494319887784,8e-09
203.300023937326,503.591239537266,1181.07901445343,0.510869209099193,6.33986637799088,4.72532304592951,1.42031505534662,5e-10
12.8869106556255,78.0926426514626,53.9406879592696,3.74479191773466,-5.03254197191949,-4.56455347238279,1.21811919202069,0
-480.099744096301,168.274344373163,-1071.37280960247,-2.37082861698184,6.58004392524454,-2.16030560851615,0.30221556077495,1e-09
119.365467813902,-706.012665313789,-345.847373378969,-1.24758053226802,6.75312734714514,-2.74552333069403,1.05609555881917,2.4e-08
304.828008570964,389.489444542799,-473.784581125365,-0.246874186288152,-6.49697175000853,-0.658646437209537,1.77146723816874,4.4e-08
221.459101558221,700.091798932271,1307.75042038152,2.95693369945674,7.08194622702602,0.921563346469846,1.54976451276782,1.5e-10
-832.338433361409,-202.850860151124,-1593.39773404869,3.93544394919674,-5.92581821606582,-0.682476764926332,0.530680613801315,1e-11
-1410.25398792774,357.334967528307,131.693053877137,2.6119962963808,-7.06145282029342,-3.21167204521646,0.903080411250336,2e-10
194.558477946093,520.454915845543,-456.636494112486,1.76808950949325,2.13506403989245,6.95233712449314,1.99439075670948,4e-08
-1016.02755709297,-191.478973434306,-790.40307024421,-3.66144662968841,-3.35350339693588,-5.93254027677005,1.10417472390078,5e-10
-242.603192677277,109.321984732391,-991.631736705344,-0.685671788111822,-0.0449832478887397,7.44747598270406,2.0274057380036,4e-09
26.363857844253,-215.994489196708,566.1383921458,3.98175645399917,7.16986545245887,-1.0561293512044,1.96024094727346,5e-08
-358.101655586,-286.417530686746,-151.563587431406,-1.1823041194405,-7.02384662665555,-2.22343221705878,0.916221299199788,3.4e-08
-268.548563890904,369.853420680615,1135.18569942473,2.55515447938516,1.43616012928556,6.94638750208127,0.678914344409494,8e-10
1287.10442955607,495.418164797411,3.40084891556624,-3.0291688681382,5.04425178388343,3.28600223502743,2.06991933081951,3e-10
-551.076738374338,-41.2458642219899,-1433.31722142214,0.0686086726534516,2.57583053231777,-6.73977204390437,0.428006554906443,1e-10
-105.81115910824,627.051860855174,1177.64635389667,0.0178129024636353,0.132002445567649,7.18010008989494,1.44023558358423,4e-10
1830.14321651134,-327.362194113182,-730.521524988522,-4.97941567974983,-3.48078777027147,4.38415801546696,1.18676563015351,0
-8.07392931838445,150.168095453511,297.304734774021,-0.821500014288387,-4.10089688609003,-6.29683362597051,1.10163862455299,8e-09
-420.799950817747,1748.04683211365,213.633518796405,5.63525994954761,-5.4726274143417,0.0906173238119456,0.526475850240918,1e-11
-276.016518299317,59.2030333267732,-66.9321050187172,-4.9440953892791,1.41613168083791,-5.29424680465931,1.51205665966399,4e-09
230.295251155979,-49.6741830143173,1872.11261328344,7.22184784248438,0.497841822882501,-3.37240893287482,2.05451738883914,6e-12
-791.726814288114,-266.244344989977,-27.0069652521934,-3.73616324727211,0.55077883444156,-7.73355399165487,1.85563108593362,2e-08
-292.272778929307,618.993278377985,473.312360001451,-1.99538380156525,-7.15963413909824,0.277207496641731,0.834594075814087,2e-08
1158.52140620263,-744.717484950324,-1337.95609742401,2.0536029291021,0.763969046609855,-7.2438457040032,1.2134729944761,4e-12
9.60212129917819,91.9836954055718,27.6611933637241,-1.60923137892383,-6.0514991401293,4.20948919517183,1.27412108907461,0
2.06448417921978,5.1268304486943,522.141951142563,5.01723133794974,4.87893604914533,-2.68141849266695,0.366063077499519,4e-08
-131.065737313086,636.535035287162,191.484604276329,-2.78327542051735,-4.05444206778953,5.95395298511834,0.486936833645871,4.4e-08
-221.576405640531,126.124414852592,-47.1759751880825,5.16088555861051,4.33986958775757,-1.1276791257881,0.572044912232343,2e-09
264.283082658759,-126.893259694369,153.527952972985,4.27920876725938,2.16245765879838,-6.18289963074211,0.93959458179214,8e-09
5.19110019516333,68.1211588500159,-833.067336533472,4.00553218849935,1.15860134116946,-5.74024421866561,2.01991263073191,2e-08
-864.144624778156,-698.860670668007,-1227.17011780285,-7.96035495884007,0.205710479824827,-1.58540060020543,0.606082574962941,4e-11
352.869884948568,-27.5067029012421,-276.122552115908,-2.57808339829254,3.77919625914899,5.524148254357,0.283212526059569,2.8e-08
-403.577693406665,200.777914466029,-1220.22660485332,1.49376307941608,-4.91820667361945,6.04780185147912,1.81656248869578,5e-10
-0.952286948610259,260.012281935997,877.460384323702,6.50487292467477,-3.89934111488346,-0.491010015451386,1.42658548984218,1.2e-08
267.517523188247,70.1349521372737,994.211981879073,6.02381111691688,2.67399481226389,4.07424429664717,1.94651380977285,4e-09
-156.472230950229,62.8649976626866,-39.6638440233436,0.0794557316942053,1.10280419958684,7.02381766501493,0.354602610534903,5e-10
-405.166529419504,174.027944815567,1224.84713601881,-1.06487417055847,-8.71255451640787,-1.84170740768582,2.06192013583531,5e-10
-956.728099805979,-754.586424276168,-121.339835607929,-1.30901100912795,-7.52424955252285,-2.49806063849967,0.970429890342287,8e-10
-5.37468705861747,506.106303143448,-1238.12622789607,5.80720347583487,-1.1927375084241,4.21276419581154,0.484583123919817,4e-10
23.8796183607202,72.5410622673321,245.432452877885,4.72506395675129,-3.88260572687409,-4.73487580548165,1.30528304083127,2e-09
-1076.93157834903,-252.460007829203,-1380.65932312431,-3.49667631452882,1.41694712257555,5.24083450782841,1.21658250617658,1.5e-11
82.7667110292169,-803.774859128992,-222.890973689141,-5.07978818919761,4.61205534501985,-0.0671386676589426,2.05439652169675,2e-08
17.8211513948621,-1857.88879148395,333.119456103408,5.67223942677236,5.0830912921576,3.2021471560798,1.15024202793812,6e-12
107.959510087748,407.119506502751,635.826806874526,0.114387350692724,1.97010486122215,7.27778936780375,1.36910526251256,3.2e-08
-99.9509867225747,5.85618460671171,-277.437554146861,4.68352434735468,-1.37581700145585,-5.26873756345019,1.39176755901532,4e-09
-533.273643502535,199.08219086965,858.413230018966,-0.661215939975335,-3.09064274855662,-6.77902159055073,1.34066534864121,4e-09
-237.117951911932,58.2562929850338,-59.0981939526594,-0.792810900615146,-0.43123236273184,7.52148200454178,1.35795574941479,2e-09
193.329907344873,-689.708342913336,-736.275608194622,0.538149506484298,7.11939727133351,-0.170687135614582,0.485369246313643,4e-09
938.593710806734,-149.977584623369,1344.66617065912,6.93448167137307,-2.25210680765076,-1.9506845746419,0.300078411102622,4e-11
549.923194782848,956.457747228122,1385.69122243925,3.08071269673644,2.76979971890737,6.51242130186245,0.830668093350778,1.5e-11
-698.708856996287,-212.043286729993,-475.60068143037,4.43236145934605,-2.47344955373157,6.42825290927138,1.43032331696268,1.6e-08
1200.41546112777,946.474583023837,121.427946212698,-3.9154486142665,-6.93809574948603,1.38774510644486,1.55643160571507,1e-10
167.23251726915,-567.127438513086,254.696842087751,0.0261699302363346,-0.1585851288187,-7.04357601829678,0.114740914944033,4.8e-08
1104.21190187748,-973.591367105861,-1052.65406039225,5.95637032434269,3.42337426508152,2.93309341754529,2.09443711430444,1e-11
-837.345725638809,-1230.12179903591,-944.204270471086,-5.5528671909229,4.6962653613547,0.540911422692027,1.00411409471945,1.5e-11
43.3977208893254,12.051613582666,130.473094848571,-0.497642841151921,-7.08041589016602,-2.58786171030321,0.613838551024193,1e-10
1170.62743909776,-934.59831804803,-17.7164267652507,0.56958835686808,-7.86421271548913,0.127329260316517,1.43408940900425,1.5e-10
-711.262495800858,-323.060334076396,-1794.7516944351,0.351390108940799,-0.553958803313568,-7.01733601251513,0.224633292705793,2e-12
485.659608790221,-270.568814800035,-233.989057688005,5.68301181844559,-1.05175430048971,-4.52683980689308,0.970944047549303,5e-08
320.035939528072,400.582732249119,-1201.20510543028,1.00305486312648,-6.32553096165337,-2.55737076056734,0.593622029209301,5e-10
376.476101036154,693.282739283977,108.766804074601,1.84180355759981,-1.5184282749032,7.50845718314855,0.264188333669994,2.4e-08
-1259.50369344387,-981.10059360668,248.356439810196,-4.22723874659894,-2.66190124727602,-5.28949085672194,1.323139915116,5e-11
-621.557713856003,25.1147860249511,-1612.29886650739,-1.36340747569059,-7.57591885512657,-1.52273536450545,1.19353981475716,2e-11
376.788448375057,227.933651039082,-1550.38084362203,1.74402781817415,-2.84050621609472,6.92326229837241,1.55049468699675,5e-11
-635.415790484949,-358.192917368739,480.100033492331,0.778982876771527,3.10335633615884,-7.01970600495355,1.11350323817522,1.6e-08
163.796162528821,-607.549368688929,-659.712024108997,-6.12072544513568,0.737106616091106,3.96546136134746,0.657011835551521,1.2e-08
12.6319117913271,289.113549464858,231.164657525576,0.4058052425466,0.95977773156341,-7.65305238926712,1.91903382899661,1.2e-08
-549.258871490703,-771.986110026035,-707.821913080454,7.12551414156873,1.11771636525193,-0.489477992214298,0.144545843198928,1e-09
208.832267824723,-1317.13899898007,-899.019955117044,5.98246286489745,-2.08874276810715,-4.89827587955021,0.696039609264117,5e-11
1661.77341200691,-594.164672748917,-942.15479394851,0.193699328162435,0.355620671759689,-6.9665495467202,1.98212036411179,0
-37.2000962832255,323.735702847586,1891.33197407006,-3.91051245577956,-2.98477529050935,-5.76677391209848,0.732192393394728,4e-12
-119.540249677887,838.119576416613,-354.208669900189,1.18108220474389,2.29287247300827,-7.05257819908313,1.74013664967812,1.2e-08
43.6138008898811,2.79233316589993,442.800773429715,2.6933734710395,0.869247216810509,-7.7115858470439,1.44041386105646,2.8e-08
-323.025629103964,396.190274246534,1890.53553666243,-7.22927117133916,2.28028332523435,-2.51959153144665,1.92560729059496,2e-12
-43.8672291643469,-1.28199725288014,89.9677292166206,1.85304818626516,6.68014465669623,-3.3200554941644,0.780374314636118,0
-263.169470087939,-640.16689997645,-203.896655274594,0.73926925710622,-6.2840517242142,-3.27993828999458,0.89153274265957,4e-08
540.48690156761,-179.819360855721,615.534417265449,6.86229412426421,1.82784847986271,-0.257024893438054,0.7248191789199,2e-08
-438.506359248385,29.4075477668843,576.467597431366,3.93501642442734,0.433934734661599,-6.27508622850414,1.67703075094891,4e-08
-1075.34607823144,382.39305836443,-49.6926636351501,-6.55788953838659,-0.221361723857389,-3.6043175486892,1.5837194150119,1.5e-09
1592.7007054699,1015.15413126133,374.291779295859,0.437808770944012,-7.80137308352026,3.13984130858967,1.70758682224281,4e-12
-14.6205102877698,-1408.43190522596,863.213912054964,-7.37553815471675,0.9272915867684,-0.36438433983532,0.948033681008472,4e-11
107.385278449253,-108.940959252752,-378.248783098681,-1.42493553555586,-6.92176728905642,-2.45137962416757,0.380046997154167,2e-08
222.241909151058,94.3571592474921,1197.33889803022,4.88775166202679,6.73773594085534,-0.528535877939647,1.39318454689031,8e-10
-836.422140127235,631.65824762647,-629.435251818058,-3.5603702110747,3.08460021186681,4.99056945010172,0.167002508234774,8e-10
682.077310145469,304.44115652928,-138.695475990001,-4.01213895729517,-6.49535865821049,0.580160092150055,1.67219516446966,3.2e-08
387.364401454482,-230.674563463829,-49.8617853207194,3.3336654822654,1.13393231076511,6.72850276207849,0.13010155596408,2.8e-08
180.172614830648,89.1569467091127,401.771655808092,0.231614047318946,0.379891944589445,-7.55785388114303,0.413196329103232,2.8e-08
-296.382396759921,104.05010209565,-257.212171545476,5.27208008183039,-4.76273405866757,-2.4361049799147,0.343831096703053,2e-08
253.259615586537,115.243763109677,574.6615281578,3.64105574307888,-2.72745104830934,-5.11716461822458,1.136543457151,4.8e-08
-1138.41290625985,1238.67360829098,385.088321429032,0.274357048221381,1.34120347327555,-7.75477151073059,1.60600759377873,2e-11
30.8017965115288,390.688860406788,-997.783948767613,-0.667403460926746,-0.271616998697261,8.42677962155441,1.88090457242221,3e-09
-319.261641726351,-144.371881641767,211.857020115126,-5.31128563302241,-5.07314299465629,2.60055525041379,2.03030388439462,2e-08
97.1105722127736,217.328465710193,-1676.11147002404,2.40171074462313,-5.1414637659859,-5.18310359215881,1.46203601620833,3e-11
-55.4805449245543,257.983815843347,665.335706319477,-2.24859002510628,0.731435625309475,-7.38399646114909,2.07707268857318,4e-08
140.115034869736,-21.7783483791974,-12.7554516252036,-2.29544083860869,3.02247751912348,6.83558283029864,0.216013630026189,1e-10
699.727908872823,-417.396479211251,493.319621527312,-3.02393982470236,-5.08700558725887,-4.59748673951824,1.7635628345373,8e-09
512.696836589638,186.975615834582,157.494160799653,0.51495713758885,0.465486122238314,-7.95676777746884,1.11662601808049,4.8e-08
-151.541601322262,58.7938318978248,1522.13925623667,1.66481150131808,-0.170485906770216,-7.84737583642048,1.48607160632092,1e-10
-273.034218640659,101.309324999972,1426.43098945691,1.70158279214611,-7.33400036084604,-0.955004470418733,1.30281879665931,2e-10
512.670539248248,497.977317076386,-1786.06957494429,0.0652760792202041,0.551312437071832,-7.87752624461941,1.92547259370259,4e-12
333.635833166657,-1103.74569137964,-761.525616764672,-5.252231654988,-0.117310462183596,-5.40894990570654,1.9140806750753,3e-10
15.6172878506571,-174.99681306554,286.611334524892,-4.61189217983369,5.29524439043391,-2.4304305444933,0.903890139825163,8e-09
-430.252276052207,-354.716083236995,-1393.00705347687,1.26424566701182,-7.30762239661799,-3.32438757524955,1.89700767796385,1.5e-10
-238.785334632391,122.670553367952,-448.31348104501,-0.440305222920192,1.46281926772745,-7.58630398147742,0.724400316413358,4e-08
-852.123785734965,-592.102180233321,-489.872484794326,-4.4640876952003,4.81067020395588,1.73109038354576,0.260529255107412,1.5e-09
37.8673082988637,-144.513453799884,-510.045637234528,6.47402852393942,2.27755475249755,-1.09448491887958,1.45310699232344,4e-08
-255.380441915155,711.280127125485,1515.97898844131,-7.51236120947306,-2.39789040763655,0.316571643413588,1.85643319707989,3e-11
-1739.43455934706,-384.758848362836,898.397047801686,-0.249050899420146,-0.693721814436883,-7.80086186108305,0.646536954832306,0
-201.514378835513,-1898.65429271697,256.914486803936,-0.111920399263307,0.0934203800919258,-7.59946147585366,1.86336635003366,4e-12
1162.88749759003,-711.114907999621,-1183.20323306534,2.05947131016816,0.43786537541866,8.04777736364485,1.24481889091805,1e-11
1.65272909958298,-6.0756545519584,96.778676702567,0.136567265305498,-1.06881810380725,-7.10361690901366,1.7331470661513,0
485.150864492296,-597.709993840904,-489.531007080404,1.45070711305633,-2.17596466641786,-7.8030518889105,1.07030244955361,1.2e-08
-839.064990842914,-574.517839430781,138.275967438229,-0.529665632299277,5.97784933457059,3.20691462626362,1.26036067975115,4e-09
-9.42577137614419,154.533914226539,900.220561067279,-2.94075661688158,-4.56075936459726,-4.18468915187193,0.338362683188561,1.2e-08
-227.800837494072,-83.8775824903003,-221.222510547428,-0.106963821771234,2.59303493238715,7.49358963089354,0.208248047313329,8e-09
724.137324685086,774.002962723294,-817.538739346822,0.87116651723319,0.643924808106272,7.46211614664597,1.03787017971637,4e-10
